id,experiment,condition,n_check,n_hit,infer,scan,check_rate,hit_rate,human_hit,content
exp2_check_55,2,unknown,14,7,14,1,0.7,0.5,0.7,7 out of 14
exp2_check_56,2,unknown,14,7,7,1,0.7,0.5,0.35,7 out of 14
exp2_check_57,2,unknown,14,7,3,1,0.7,0.5,0.15,7 out of 14
exp2_check_58,2,unknown,14,7,5,1,0.7,0.5,0.25,7 out of 14
exp2_check_59,2,unknown,14,7,2,0,0.7,0.5,0.1,7 out of 14
exp2_check_60,2,unknown,14,7,7,1,0.7,0.5,0.35,7 out of 14
exp2_check_61,2,unknown,14,7,10,1,0.7,0.5,0.5,7 out of 14
exp2_check_62,2,unknown,14,7,12,1,0.7,0.5,0.6,7 out of 14
exp2_check_63,2,unknown,14,7,10,1,0.7,0.5,0.5,7 out of 14
exp2_check_64,2,unknown,14,7,5,1,0.7,0.5,0.25,7 out of 14
exp2_check_65,2,unknown,14,7,14,1,0.7,0.5,0.7,7 out of 14
exp2_check_66,2,unknown,14,7,5,0,0.7,0.5,0.25,7 out of 14
exp2_check_67,2,unknown,14,7,10,1,0.7,0.5,0.5,7 out of 14
exp2_check_0,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_1,2,unknown,19,0,19,1,0.95,0.0,0.95,0 out of 19
exp2_check_2,2,unknown,19,0,18,1,0.95,0.0,0.9,0 out of 19
exp2_check_3,2,unknown,19,0,1,0,0.95,0.0,0.05,0 out of 19
exp2_check_4,2,unknown,19,0,15,1,0.95,0.0,0.75,0 out of 19
exp2_check_6,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_8,2,unknown,19,0,14,1,0.95,0.0,0.7,0 out of 19
exp2_check_12,2,unknown,19,0,16,1,0.95,0.0,0.8,0 out of 19
exp2_check_14,2,unknown,19,0,19,1,0.95,0.0,0.95,0 out of 19
exp2_check_16,2,unknown,19,0,15,1,0.95,0.0,0.75,0 out of 19
exp2_check_17,2,unknown,19,0,8,1,0.95,0.0,0.4,0 out of 19
exp2_check_18,2,unknown,19,0,10,1,0.95,0.0,0.5,0 out of 19
exp2_check_19,2,unknown,19,0,4,0,0.95,0.0,0.2,0 out of 19
exp2_check_22,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_25,2,unknown,19,0,15,1,0.95,0.0,0.75,0 out of 19
exp2_check_27,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_28,2,unknown,19,0,1,0,0.95,0.0,0.05,0 out of 19
exp2_check_30,2,unknown,19,0,12,1,0.95,0.0,0.6,0 out of 19
exp2_check_31,2,unknown,19,0,0,1,0.95,0.0,0.0,0 out of 19
exp2_check_32,2,unknown,19,0,18,1,0.95,0.0,0.9,0 out of 19
exp2_check_33,2,unknown,19,0,10,1,0.95,0.0,0.5,0 out of 19
exp2_check_34,2,unknown,19,0,19,1,0.95,0.0,0.95,0 out of 19
exp2_check_35,2,unknown,19,0,1,1,0.95,0.0,0.05,0 out of 19
exp2_check_36,2,unknown,19,0,15,1,0.95,0.0,0.75,0 out of 19
exp2_check_37,2,unknown,19,0,17,1,0.95,0.0,0.85,0 out of 19
exp2_check_39,2,unknown,19,0,1,0,0.95,0.0,0.05,0 out of 19
exp2_check_41,2,unknown,19,0,1,0,0.95,0.0,0.05,0 out of 19
exp2_check_42,2,unknown,19,0,8,1,0.95,0.0,0.4,0 out of 19
exp2_check_43,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_44,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_45,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_46,2,unknown,19,0,0,1,0.95,0.0,0.0,0 out of 19
exp2_check_47,2,unknown,19,0,8,1,0.95,0.0,0.4,0 out of 19
exp2_check_48,2,unknown,19,0,10,1,0.95,0.0,0.5,0 out of 19
exp2_check_49,2,unknown,19,0,0,1,0.95,0.0,0.0,0 out of 19
exp2_check_50,2,unknown,19,0,1,0,0.95,0.0,0.05,0 out of 19
exp2_check_51,2,unknown,19,0,20,1,0.95,0.0,1.0,0 out of 19
exp2_check_52,2,unknown,19,0,2,0,0.95,0.0,0.1,0 out of 19
exp2_check_53,2,unknown,19,0,17,1,0.95,0.0,0.85,0 out of 19
exp2_check_54,2,unknown,19,0,17,1,0.95,0.0,0.85,0 out of 19
exp2_check_55,2,unknown,19,0,17,1,0.95,0.0,0.85,0 out of 19
exp2_check_56,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_57,2,unknown,19,0,4,0,0.95,0.0,0.2,0 out of 19
exp2_check_58,2,unknown,19,0,0,0,0.95,0.0,0.0,0 out of 19
exp2_check_59,2,unknown,19,0,3,0,0.95,0.0,0.15,0 out of 19
exp2_check_60,2,unknown,19,0,15,1,0.95,0.0,0.75,0 out of 19
exp2_check_61,2,unknown,19,0,4,1,0.95,0.0,0.2,0 out of 19
exp2_check_62,2,unknown,19,0,14,1,0.95,0.0,0.7,0 out of 19
exp2_check_63,2,unknown,19,0,10,1,0.95,0.0,0.5,0 out of 19
exp2_check_64,2,unknown,19,0,10,1,0.95,0.0,0.5,0 out of 19
exp2_check_65,2,unknown,19,0,19,1,0.95,0.0,0.95,0 out of 19
exp2_check_66,2,unknown,19,0,0,1,0.95,0.0,0.0,0 out of 19
exp2_check_67,2,unknown,19,0,14,1,0.95,0.0,0.7,0 out of 19
exp2_check_0,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_1,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_2,2,unknown,15,9,14,1,0.75,0.6,0.7,9 out of 15
exp2_check_3,2,unknown,15,9,5,0,0.75,0.6,0.25,9 out of 15
exp2_check_4,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_6,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_8,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_12,2,unknown,15,9,8,1,0.75,0.6,0.4,9 out of 15
exp2_check_14,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_16,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_17,2,unknown,15,9,8,1,0.75,0.6,0.4,9 out of 15
exp2_check_18,2,unknown,15,9,6,1,0.75,0.6,0.3,9 out of 15
exp2_check_19,2,unknown,15,9,14,1,0.75,0.6,0.7,9 out of 15
exp2_check_22,2,unknown,15,9,12,1,0.75,0.6,0.6,9 out of 15
exp2_check_25,2,unknown,15,9,11,1,0.75,0.6,0.55,9 out of 15
exp2_check_27,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_28,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_30,2,unknown,15,9,14,1,0.75,0.6,0.7,9 out of 15
exp2_check_31,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_32,2,unknown,15,9,11,1,0.75,0.6,0.55,9 out of 15
exp2_check_33,2,unknown,15,9,8,1,0.75,0.6,0.4,9 out of 15
exp2_check_34,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_35,2,unknown,15,9,2,0,0.75,0.6,0.1,9 out of 15
exp2_check_36,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_37,2,unknown,15,9,12,1,0.75,0.6,0.6,9 out of 15
exp2_check_39,2,unknown,15,9,12,1,0.75,0.6,0.6,9 out of 15
exp2_check_41,2,unknown,15,9,4,1,0.75,0.6,0.2,9 out of 15
exp2_check_42,2,unknown,15,9,7,1,0.75,0.6,0.35,9 out of 15
exp2_check_43,2,unknown,15,9,2,1,0.75,0.6,0.1,9 out of 15
exp2_check_44,2,unknown,15,9,13,1,0.75,0.6,0.65,9 out of 15
exp2_check_45,2,unknown,15,9,8,1,0.75,0.6,0.4,9 out of 15
exp2_check_46,2,unknown,15,9,11,1,0.75,0.6,0.55,9 out of 15
exp2_check_47,2,unknown,15,9,5,1,0.75,0.6,0.25,9 out of 15
exp2_check_48,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_49,2,unknown,15,9,13,1,0.75,0.6,0.65,9 out of 15
exp2_check_50,2,unknown,15,9,15,0,0.75,0.6,0.75,9 out of 15
exp2_check_51,2,unknown,15,9,18,1,0.75,0.6,0.9,9 out of 15
exp2_check_52,2,unknown,15,9,11,1,0.75,0.6,0.55,9 out of 15
exp2_check_53,2,unknown,15,9,14,1,0.75,0.6,0.7,9 out of 15
exp2_check_54,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_55,2,unknown,15,9,16,1,0.75,0.6,0.8,9 out of 15
exp2_check_56,2,unknown,15,9,6,1,0.75,0.6,0.3,9 out of 15
exp2_check_57,2,unknown,15,9,1,1,0.75,0.6,0.05,9 out of 15
exp2_check_58,2,unknown,15,9,3,1,0.75,0.6,0.15,9 out of 15
exp2_check_59,2,unknown,15,9,4,0,0.75,0.6,0.2,9 out of 15
exp2_check_60,2,unknown,15,9,15,1,0.75,0.6,0.75,9 out of 15
exp2_check_61,2,unknown,15,9,10,1,0.75,0.6,0.5,9 out of 15
exp2_check_62,2,unknown,15,9,13,1,0.75,0.6,0.65,9 out of 15
exp2_check_63,2,unknown,15,9,9,1,0.75,0.6,0.45,9 out of 15
exp2_check_64,2,unknown,15,9,5,1,0.75,0.6,0.25,9 out of 15
exp2_check_65,2,unknown,15,9,7,1,0.75,0.6,0.35,9 out of 15
exp2_check_66,2,unknown,15,9,3,1,0.75,0.6,0.15,9 out of 15
exp2_check_67,2,unknown,15,9,12,1,0.75,0.6,0.6,9 out of 15
exp2_check_0,2,unknown,13,6,8,1,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_1,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_2,2,unknown,13,6,12,1,0.65,0.46153846153846156,0.6,6 out of 13
exp2_check_3,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_4,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_6,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_8,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_12,2,unknown,13,6,6,0,0.65,0.46153846153846156,0.3,6 out of 13
exp2_check_14,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_16,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_17,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_18,2,unknown,13,6,5,0,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_19,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_22,2,unknown,13,6,7,1,0.65,0.46153846153846156,0.35,6 out of 13
exp2_check_25,2,unknown,13,6,8,0,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_27,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_28,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_30,2,unknown,13,6,12,1,0.65,0.46153846153846156,0.6,6 out of 13
exp2_check_31,2,unknown,13,6,4,1,0.65,0.46153846153846156,0.2,6 out of 13
exp2_check_32,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_33,2,unknown,13,6,8,1,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_34,2,unknown,13,6,12,1,0.65,0.46153846153846156,0.6,6 out of 13
exp2_check_35,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_36,2,unknown,13,6,4,1,0.65,0.46153846153846156,0.2,6 out of 13
exp2_check_37,2,unknown,13,6,12,1,0.65,0.46153846153846156,0.6,6 out of 13
exp2_check_39,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_41,2,unknown,13,6,7,0,0.65,0.46153846153846156,0.35,6 out of 13
exp2_check_42,2,unknown,13,6,7,1,0.65,0.46153846153846156,0.35,6 out of 13
exp2_check_43,2,unknown,13,6,1,0,0.65,0.46153846153846156,0.05,6 out of 13
exp2_check_44,2,unknown,13,6,6,1,0.65,0.46153846153846156,0.3,6 out of 13
exp2_check_45,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_46,2,unknown,13,6,8,1,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_47,2,unknown,13,6,2,1,0.65,0.46153846153846156,0.1,6 out of 13
exp2_check_48,2,unknown,13,6,9,1,0.65,0.46153846153846156,0.45,6 out of 13
exp2_check_49,2,unknown,13,6,9,1,0.65,0.46153846153846156,0.45,6 out of 13
exp2_check_50,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_51,2,unknown,13,6,12,1,0.65,0.46153846153846156,0.6,6 out of 13
exp2_check_52,2,unknown,13,6,15,1,0.65,0.46153846153846156,0.75,6 out of 13
exp2_check_53,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_54,2,unknown,13,6,9,1,0.65,0.46153846153846156,0.45,6 out of 13
exp2_check_55,2,unknown,13,6,14,1,0.65,0.46153846153846156,0.7,6 out of 13
exp2_check_56,2,unknown,13,6,8,1,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_57,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_58,2,unknown,13,6,10,1,0.65,0.46153846153846156,0.5,6 out of 13
exp2_check_59,2,unknown,13,6,2,1,0.65,0.46153846153846156,0.1,6 out of 13
exp2_check_60,2,unknown,13,6,6,0,0.65,0.46153846153846156,0.3,6 out of 13
exp2_check_61,2,unknown,13,6,8,1,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_62,2,unknown,13,6,7,0,0.65,0.46153846153846156,0.35,6 out of 13
exp2_check_63,2,unknown,13,6,11,1,0.65,0.46153846153846156,0.55,6 out of 13
exp2_check_64,2,unknown,13,6,5,1,0.65,0.46153846153846156,0.25,6 out of 13
exp2_check_65,2,unknown,13,6,13,1,0.65,0.46153846153846156,0.65,6 out of 13
exp2_check_66,2,unknown,13,6,8,0,0.65,0.46153846153846156,0.4,6 out of 13
exp2_check_67,2,unknown,13,6,7,1,0.65,0.46153846153846156,0.35,6 out of 13
exp2_check_0,2,unknown,11,5,9,0,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_1,2,unknown,11,5,11,0,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_2,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_3,2,unknown,11,5,3,0,0.55,0.45454545454545453,0.15,5 out of 11
exp2_check_4,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_6,2,unknown,11,5,11,0,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_8,2,unknown,11,5,9,1,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_12,2,unknown,11,5,5,0,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_14,2,unknown,11,5,11,1,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_16,2,unknown,11,5,11,1,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_17,2,unknown,11,5,5,0,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_18,2,unknown,11,5,7,0,0.55,0.45454545454545453,0.35,5 out of 11
exp2_check_19,2,unknown,11,5,9,1,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_22,2,unknown,11,5,7,1,0.55,0.45454545454545453,0.35,5 out of 11
exp2_check_25,2,unknown,11,5,4,0,0.55,0.45454545454545453,0.2,5 out of 11
exp2_check_27,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_28,2,unknown,11,5,6,0,0.55,0.45454545454545453,0.3,5 out of 11
exp2_check_30,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_31,2,unknown,11,5,11,1,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_32,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_33,2,unknown,11,5,6,1,0.55,0.45454545454545453,0.3,5 out of 11
exp2_check_34,2,unknown,11,5,11,1,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_35,2,unknown,11,5,4,0,0.55,0.45454545454545453,0.2,5 out of 11
exp2_check_36,2,unknown,11,5,6,0,0.55,0.45454545454545453,0.3,5 out of 11
exp2_check_37,2,unknown,11,5,10,0,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_39,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_41,2,unknown,11,5,9,1,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_42,2,unknown,11,5,4,1,0.55,0.45454545454545453,0.2,5 out of 11
exp2_check_43,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_44,2,unknown,11,5,3,1,0.55,0.45454545454545453,0.15,5 out of 11
exp2_check_45,2,unknown,11,5,9,1,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_46,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_47,2,unknown,11,5,2,1,0.55,0.45454545454545453,0.1,5 out of 11
exp2_check_48,2,unknown,11,5,6,1,0.55,0.45454545454545453,0.3,5 out of 11
exp2_check_49,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_50,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_51,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_52,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_53,2,unknown,11,5,9,1,0.55,0.45454545454545453,0.45,5 out of 11
exp2_check_54,2,unknown,11,5,10,1,0.55,0.45454545454545453,0.5,5 out of 11
exp2_check_55,2,unknown,11,5,12,0,0.55,0.45454545454545453,0.6,5 out of 11
exp2_check_56,2,unknown,11,5,5,1,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_57,2,unknown,11,5,1,1,0.55,0.45454545454545453,0.05,5 out of 11
exp2_check_58,2,unknown,11,5,5,1,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_59,2,unknown,11,5,5,1,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_60,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_61,2,unknown,11,5,7,1,0.55,0.45454545454545453,0.35,5 out of 11
exp2_check_62,2,unknown,11,5,12,1,0.55,0.45454545454545453,0.6,5 out of 11
exp2_check_63,2,unknown,11,5,4,0,0.55,0.45454545454545453,0.2,5 out of 11
exp2_check_64,2,unknown,11,5,5,1,0.55,0.45454545454545453,0.25,5 out of 11
exp2_check_65,2,unknown,11,5,11,1,0.55,0.45454545454545453,0.55,5 out of 11
exp2_check_66,2,unknown,11,5,7,1,0.55,0.45454545454545453,0.35,5 out of 11
exp2_check_67,2,unknown,11,5,8,1,0.55,0.45454545454545453,0.4,5 out of 11
exp2_check_0,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_1,2,unknown,12,5,12,0,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_2,2,unknown,12,5,11,1,0.6,0.4166666666666667,0.55,5 out of 12
exp2_check_3,2,unknown,12,5,2,0,0.6,0.4166666666666667,0.1,5 out of 12
exp2_check_4,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_6,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_8,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_12,2,unknown,12,5,8,1,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_14,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_16,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_17,2,unknown,12,5,6,0,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_18,2,unknown,12,5,7,0,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_19,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_22,2,unknown,12,5,6,1,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_25,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_27,2,unknown,12,5,15,1,0.6,0.4166666666666667,0.75,5 out of 12
exp2_check_28,2,unknown,12,5,7,0,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_30,2,unknown,12,5,9,1,0.6,0.4166666666666667,0.45,5 out of 12
exp2_check_31,2,unknown,12,5,3,1,0.6,0.4166666666666667,0.15,5 out of 12
exp2_check_32,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_33,2,unknown,12,5,7,1,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_34,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_35,2,unknown,12,5,5,1,0.6,0.4166666666666667,0.25,5 out of 12
exp2_check_36,2,unknown,12,5,3,1,0.6,0.4166666666666667,0.15,5 out of 12
exp2_check_37,2,unknown,12,5,11,1,0.6,0.4166666666666667,0.55,5 out of 12
exp2_check_39,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_41,2,unknown,12,5,8,1,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_42,2,unknown,12,5,7,1,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_43,2,unknown,12,5,3,0,0.6,0.4166666666666667,0.15,5 out of 12
exp2_check_44,2,unknown,12,5,6,1,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_45,2,unknown,12,5,9,1,0.6,0.4166666666666667,0.45,5 out of 12
exp2_check_46,2,unknown,12,5,8,1,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_47,2,unknown,12,5,3,1,0.6,0.4166666666666667,0.15,5 out of 12
exp2_check_48,2,unknown,12,5,6,1,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_49,2,unknown,12,5,9,1,0.6,0.4166666666666667,0.45,5 out of 12
exp2_check_50,2,unknown,12,5,13,1,0.6,0.4166666666666667,0.65,5 out of 12
exp2_check_51,2,unknown,12,5,7,1,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_52,2,unknown,12,5,10,1,0.6,0.4166666666666667,0.5,5 out of 12
exp2_check_53,2,unknown,12,5,11,1,0.6,0.4166666666666667,0.55,5 out of 12
exp2_check_54,2,unknown,12,5,11,1,0.6,0.4166666666666667,0.55,5 out of 12
exp2_check_55,2,unknown,12,5,13,0,0.6,0.4166666666666667,0.65,5 out of 12
exp2_check_56,2,unknown,12,5,6,1,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_57,2,unknown,12,5,2,1,0.6,0.4166666666666667,0.1,5 out of 12
exp2_check_58,2,unknown,12,5,9,1,0.6,0.4166666666666667,0.45,5 out of 12
exp2_check_59,2,unknown,12,5,2,0,0.6,0.4166666666666667,0.1,5 out of 12
exp2_check_60,2,unknown,12,5,6,0,0.6,0.4166666666666667,0.3,5 out of 12
exp2_check_61,2,unknown,12,5,8,1,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_62,2,unknown,12,5,8,0,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_63,2,unknown,12,5,11,1,0.6,0.4166666666666667,0.55,5 out of 12
exp2_check_64,2,unknown,12,5,8,1,0.6,0.4166666666666667,0.4,5 out of 12
exp2_check_65,2,unknown,12,5,12,1,0.6,0.4166666666666667,0.6,5 out of 12
exp2_check_66,2,unknown,12,5,5,0,0.6,0.4166666666666667,0.25,5 out of 12
exp2_check_67,2,unknown,12,5,7,1,0.6,0.4166666666666667,0.35,5 out of 12
exp2_check_0,2,unknown,17,12,13,1,0.85,0.7058823529411765,0.65,12 out of 17
exp2_check_1,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_2,2,unknown,17,12,15,1,0.85,0.7058823529411765,0.75,12 out of 17
exp2_check_3,2,unknown,17,12,13,0,0.85,0.7058823529411765,0.65,12 out of 17
exp2_check_4,2,unknown,17,12,13,1,0.85,0.7058823529411765,0.65,12 out of 17
exp2_check_6,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_8,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_12,2,unknown,17,12,15,1,0.85,0.7058823529411765,0.75,12 out of 17
exp2_check_14,2,unknown,17,12,15,1,0.85,0.7058823529411765,0.75,12 out of 17
exp2_check_16,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_17,2,unknown,17,12,9,1,0.85,0.7058823529411765,0.45,12 out of 17
exp2_check_18,2,unknown,17,12,8,1,0.85,0.7058823529411765,0.4,12 out of 17
exp2_check_19,2,unknown,17,12,12,1,0.85,0.7058823529411765,0.6,12 out of 17
exp2_check_22,2,unknown,17,12,8,1,0.85,0.7058823529411765,0.4,12 out of 17
exp2_check_25,2,unknown,17,12,11,1,0.85,0.7058823529411765,0.55,12 out of 17
exp2_check_27,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_28,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_30,2,unknown,17,12,12,1,0.85,0.7058823529411765,0.6,12 out of 17
exp2_check_31,2,unknown,17,12,2,1,0.85,0.7058823529411765,0.1,12 out of 17
exp2_check_32,2,unknown,17,12,14,1,0.85,0.7058823529411765,0.7,12 out of 17
exp2_check_33,2,unknown,17,12,10,1,0.85,0.7058823529411765,0.5,12 out of 17
exp2_check_34,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_35,2,unknown,17,12,3,1,0.85,0.7058823529411765,0.15,12 out of 17
exp2_check_36,2,unknown,17,12,5,0,0.85,0.7058823529411765,0.25,12 out of 17
exp2_check_37,2,unknown,17,12,14,1,0.85,0.7058823529411765,0.7,12 out of 17
exp2_check_39,2,unknown,17,12,16,1,0.85,0.7058823529411765,0.8,12 out of 17
exp2_check_41,2,unknown,17,12,17,1,0.85,0.7058823529411765,0.85,12 out of 17
exp2_check_42,2,unknown,17,12,7,1,0.85,0.7058823529411765,0.35,12 out of 17
exp2_check_43,2,unknown,17,12,1,0,0.85,0.7058823529411765,0.05,12 out of 17
exp2_check_44,2,unknown,17,12,18,1,0.85,0.7058823529411765,0.9,12 out of 17
exp2_check_45,2,unknown,17,12,15,1,0.85,0.7058823529411765,0.75,12 out of 17
exp2_check_46,2,unknown,17,12,13,1,0.85,0.7058823529411765,0.65,12 out of 17
exp2_check_47,2,unknown,17,12,4,1,0.85,0.7058823529411765,0.2,12 out of 17
exp2_check_48,2,unknown,17,12,11,1,0.85,0.7058823529411765,0.55,12 out of 17
exp2_check_49,2,unknown,17,12,14,1,0.85,0.7058823529411765,0.7,12 out of 17
exp2_check_50,2,unknown,17,12,3,0,0.85,0.7058823529411765,0.15,12 out of 17
exp2_check_51,2,unknown,17,12,15,1,0.85,0.7058823529411765,0.75,12 out of 17
exp2_check_52,2,unknown,17,12,8,1,0.85,0.7058823529411765,0.4,12 out of 17
